V1	V2
332397cc-3507-4fc0-a328-e284b32be578	1
74996ed6-ba55-4801-b278-9b5c343fbe28	1
727ff207-d825-4350-b5c3-8868748d780b	2
9079ef9f-905c-4025-9b66-c2645a64cfe0	2
fb56b136-58fa-4c9b-b1c9-37c44995429c	2
118038af-9854-43b5-9897-9681ec629d4f	2
3fac7ed4-1582-4d28-8a73-b0b50de12677	1
b05cec56-ee1d-4f01-a818-20d7bea3f592	1
0a57cc11-5b10-4b1e-a96c-ad8d68e2d2ba	1
78bc01c3-b16d-44d6-b72f-f420108177f5	1
63afbe6c-e693-498c-98b6-75b5e48f14c9	1
03d92c98-8729-423b-9e6b-55217808284f	2
958f3da1-45b9-4c4f-b8d9-1214492f82b8	1
1e901f7a-3046-4ce1-822e-21d98a100530	1
acc40e2f-f189-4908-9812-3ee206e0e028	2
d78e1dda-d4fc-4d4c-bf99-434f93d742c5	2
12e36b40-a80e-4c00-952a-d61894d6088e	2
c73dc921-d32c-45b8-ae7e-9a5f48d0f6aa	1
ef50d4ab-aeb0-4ee0-a993-723e5dca2f74	1
4592d5b5-2f71-4a1f-8b4e-0a5abeaad279	1
a8ef0f70-0ff4-4eee-8854-047262220f42	1
b4e2ff7f-6532-4cbe-915a-77cd663a9a3b	2
4f436051-43b9-4086-ba41-35a751e13b5e	1
5a1a072b-e213-4609-84f7-5dd81bdc5294	1
2eb7e425-714f-4b6e-aec9-ae879b2c7131	1
037c63dd-6fe0-4854-b0f7-357a607be75f	2
da884f29-8b0d-43ac-9c50-6ba91b5a4062	1
a4d88fa1-7c88-4def-a6eb-a070ccfd4365	3
0d396500-02b0-4f70-abc4-8afa1fbb18f0	1
5be70cab-1e31-48ec-a8f8-a17214decfc6	3
b8b6c1fa-5ea9-41ae-b6f9-c8b846163bfc	1
2ad02c59-fc69-4e32-85bd-033d0cdf5654	1
513adb03-faf6-47f3-80d2-0e5cf2599c6d	1
1eaf4c8b-9879-4b09-9926-2ae3f54dac2f	2
7c6c84cc-8749-4140-a681-4cf32ce61615	1
5d5033c1-3d7b-45ae-bc9c-78212b59cee1	2
0962b3c9-e089-4ff4-be88-685e66d6633a	1
cb45a17f-7070-409b-9e58-c779b65bf60d	1
7c89852e-1bed-4cac-b7c3-4a5572c72367	3
3301d000-b9be-4863-b6c7-a768a87eb62e	1
f7f335d8-549b-4cd1-bc50-d72d6962b63e	1
122badd6-bc42-49a3-9cc1-5b55c06d36ef	1
a572e948-e970-49b9-acd1-bbf4dea46fe2	4
d4cfeaa7-3dec-4060-8181-49674b14c24f	1
4cebab5e-ae1d-442f-9973-c9c75211d417	1
9e062230-9fba-4392-b092-0327f8e000f9	2
7c04fc5b-1e2f-494b-bbe2-27c379419154	2
27e1c056-b32a-4774-9c22-4cce1f71e890	1
3a3cb6b7-c559-48c5-a245-da971871faa0	2
7cc99dc6-9dd9-447c-bb98-c0e1c3083d4d	3
2a53237a-cfaf-481c-b20b-8169c2cd6d97	1
55f4667a-ca7f-408d-94ee-dddc5a335c8e	2
b8fab7d3-f456-4fd0-ac76-51e10de930f2	1
fdb8c6ce-c4ea-402a-ad42-01f37b25dde0	2
385cf44c-71f3-4ee0-9988-b1767a2a287f	1
1617e732-2daa-49ae-81f0-8133f2a91eac	1
1b8c2980-4dcc-424e-9bb5-b3feac1bb40b	2
23f4e37b-2d21-4f93-bae3-cd3b0b492342	2
31d07de8-de3f-4c9d-a96a-8cefdff86607	1
1afad75c-fe73-4fd6-b98f-6bc78caf5b9e	1
d761d6da-a024-48ad-bcdc-e23c20172f9d	1
589614a1-99c9-4803-a3f9-d38a8a148e60	1
efe9fb53-ac4d-49a8-88a4-468833e16611	1
782c22da-806d-4043-8666-6b4d75dafaba	1
d64f9367-7014-4143-86f0-b86154c60529	2
8fbc9558-d4e8-4e4b-857d-c439615b4b17	1
5e37a1eb-ee4b-4aec-a868-95471c35559f	2
a83f8759-b136-4969-8f1d-a6f70675bc16	1
355ee3bd-15f9-4bc5-b9ee-37e2da0d7253	3
d4161d83-a9d7-4ddd-8085-8bf136d0c4c9	5
7ea95994-0951-4c19-a910-4acc4145279d	1
b3ee2a6f-1391-43ce-ba08-21d28056f2d8	1
9d9fd56f-0ebb-4e7b-8f1f-df9ca746b8ba	2
2463ae38-7887-4418-8ccc-1aa724969a6c	1
d94edd49-0697-421a-abd3-bdaa48407dfa	2
6443d963-7da1-4e66-b73c-243551e0168b	2
ab22f355-cfd2-472c-8ce3-ab7d37bd4f6d	2
8fdd8445-f9b1-4314-82df-3b941a7dd403	1
260e77d1-75d8-4657-a498-7f396b58bf76	1
09223e4d-e054-45c9-82d0-3d2872686d89	1
9a8395fa-a8fa-4949-be20-9a885f3b70bc	2
7da6cd86-73b1-44c6-a8fe-d0e879fe8126	2
bf639c49-30e8-4cee-913e-c5efb2ea39ee	3
e9c6844d-f933-4197-b90f-90876d5833c3	1
b518b43a-9d45-4fa5-9480-a6c600be735c	1
c9e1ff28-56d1-4544-9295-5e69e551e7dd	2
07a7074f-1d68-4345-99be-54fbb4f15c05	2
a1c325fe-5f92-49d5-81f5-dfb9ece07924	1
7c238497-225c-4f1d-8c23-c38d41a3b38f	2
68650dcb-b0ac-4151-b32b-ada77ba1412e	2
e1fc8081-22d4-411e-a090-9a975dfa0f72	2
c27e9552-cbda-4e19-8274-546ee6316406	2
6e0a1393-4556-4719-be3b-609d26bf66af	2
a8958f36-ee2d-4998-a135-0e1667d5f3c8	1
dd72ca09-17cb-4645-bae6-eb2e862852d5	2
1b5b587d-b5c7-4536-81d2-6642869e2117	1
01567415-eb13-43ff-9e29-158eb373a7f9	3
49834dbe-8b0b-4051-8cd8-511cdbf09f45	1
decf324c-6fc5-4e6b-973e-261de6a0bf64	2
6583ad6e-46cc-48eb-ac7f-6a55dfcdfec8	1
8046cbf3-49d3-4d38-aa39-c2276a3068b4	1
8491833c-1628-491e-b2d8-1817757ce9dd	1
87f57030-8edc-4a13-83b3-1b525a7e4777	1
afbb246a-7d2f-4fdc-a027-0a267e194cb2	1
b62d7667-c9e7-478d-8bfe-e70ed7b687fd	2
6f6b0fdb-2136-4cde-9cd8-7241d0f00e44	2
21ed210f-0dbc-4967-91da-38dcd57610f5	1
c85d795b-4056-41f3-9509-ca6ad6a570a8	1
f397e679-8281-4d7e-a892-88c3736e20fc	1
c373af4c-ed11-460d-896d-704a0e4c544f	1
df0d7ece-1dfd-46aa-b0bf-a3fca2a3759e	5
ed0ac402-92f3-4b43-9345-fb80617e4fac	5
ab14cd21-d360-4069-90f3-41649e997259	1
c2324f82-7c39-4d2d-b051-b3b87655743b	7
1b9968b6-8b40-4e82-b655-34c81786f2f5	1
c65eca5a-30ea-4fa5-ad11-bf18abe5feb4	1
fa94caec-b045-44b2-a9c9-64303cc14f40	1
5f040a0e-b88c-46f0-8578-d890ca03339f	1
dee1ff2d-0568-462a-ac19-87d0da0cc03f	1
da844345-5c83-4936-9e46-f1da8d8f24d7	1
a8fa2f4f-a5dd-4757-b8ea-96d1e0b840be	1
390aa3f8-793e-4127-91d5-2f2c695c105c	3
39c51670-ded4-4c0c-8ebb-33efe33dcfbd	1
adbeef71-4b90-4fbc-b766-ae29db39985f	1
b614ed74-8456-4865-983c-4cc340a6175a	1
0e602ce9-74a4-4c06-af59-964d6ce66ab1	1
c56d9b40-d1dc-4757-b6b7-d1a7a4f8d40b	1
0cd799f4-4cd4-4c32-8815-7635a2b99776	1
460ded27-f6f4-408a-a0ec-8656e5d38fb9	1
0f2ba27c-fa0d-4df8-93b1-d299f46dc18a	1
4a9c9448-4c88-4c49-93a4-55c8dcb495bd	1
0b339c52-d8af-40af-a452-4cc810806659	1
6fcd4e8a-af86-469d-9259-55b008957ec9	1
21b4af2d-3a9a-4105-a7b5-9cc0862d33fc	1
198577f0-ef41-404a-a42e-54fe01f36cbb	1
93c88069-ba75-4d6c-a81f-70e69e416530	1
ebd6e300-6e93-4bbf-a6f7-dd8360647951	3
5175ca5d-9ec2-43ee-8412-95bfba2381da	1
2952698a-a9de-4bec-ae11-50b0cb4ea49e	1
4c0723fc-1050-4331-b251-7523c502d47e	2
92455588-32c8-496b-a29d-1e8e056537b7	1
284bc4eb-daed-4d35-9025-e8e38e88f418	1
e933aae7-c9ee-49b9-aad9-719c308719a9	1
9591b9d2-9707-4d30-b597-3f109b25c765	1
920a9b86-8415-433b-a3ac-6f0e920bab7b	1
d9a31e6c-3bd3-4640-98cd-ce269b0feaa1	1
adaf0d68-07c3-4ee6-926d-013120b8eba3	1
3378d580-68d0-4fc1-a0b5-b1b04cd44ca1	1
bf5fc6fa-3406-4215-b647-06ef885f5077	2
11fa727f-e8c0-4c2a-abf1-7a42a64aaca8	1
47a3f33e-92a9-44bd-8b2e-bacb1a3e52d2	1
243ef08a-3c34-4e10-81a1-373bc838e157	1
b6783f8c-2c94-482b-b6f2-edcabfd180dd	1
b90db8dd-6d83-4436-ab75-ca1141a40e25	1
19b8bb45-d7db-412f-bb37-06f7a91327a6	1
3adf2e45-bae6-49fa-a290-6085f0b9b332	1
359ae633-76a2-4dcf-bf7a-fe0e815a1715	1
27137a6a-8a3c-4b57-9c79-cf146baa0f31	1
304921e0-a777-4d8e-862e-ea43408524d9	1
b837a745-4540-4ce5-9bcf-6bb8fe965dd2	1
505b66c0-b18e-47ac-b792-92377597f10e	1
6b07cc70-b154-40cb-87ff-8c447b746241	1
61cd54e0-e4b0-4170-a475-600edd73947c	1
37e81c67-a4b0-426b-b25f-0426a95e6722	3
25dd250b-5ee1-43fb-b04e-e7721f4e9831	2
690c96f6-0c00-4886-a2b4-2f60a12d61d0	1
4fccdd46-408f-4101-ba29-d7a094b9e063	1
bc1c1698-29bd-4ace-9a86-21a354f45a1c	1
2e117360-cea7-415a-bff5-d041561f1908	2
4e145857-8b7a-4257-a274-478b6e554348	1
17739583-9208-4955-8291-2a5067f73f11	1
eeb84d46-a2e5-4321-9250-8717011f913b	1
0005bf87-0737-47e8-9fca-14a44b47a97b	1
707c1d62-161d-4d12-9aa3-ca8e6ee9c2c7	1
1f7df992-e36e-4ab4-86e4-51be0a7f11ef	1
6b8ea726-bb68-4845-b4cb-41fd4c145bca	1
aaefd111-d81f-4d60-a377-3970b9597f97	1
f4aaccb3-29e3-4dd5-9c5e-00ed12c12d6b	2
81ee5c85-6a55-4ee6-955a-d677579d19cd	1
e64070cc-50bf-4e8f-be72-ba823be5edca	1
c9ade626-8d49-4993-8fe7-1e6ea10eed40	1
1cc48a41-c11d-4265-aa3a-20f41118c02d	1
703bb79c-aa98-4f83-a14f-0eaa5edb6c52	1
7f28777b-51a3-4431-bc8b-11cff701aca3	1
caac60ea-c371-4f06-bae8-7742dc499abf	1
134dfda1-ff1a-49f1-a331-fd1b9ad32840	1
7b039df5-7f25-4595-8375-afc91375e594	3
456d52db-e832-446e-9c19-1e9b45374a4b	1
50299913-8a14-49d1-98a7-b68fbb5e87b8	1
b81469d3-8aed-44ff-ac07-dc6a1335c817	1
c2ef596b-77c8-4308-9a2b-2d623429c5c4	1
e4969e57-f06c-4c86-83cb-55a30e631955	1
46fc1151-7c23-4c63-b9dc-f689e30799c4	1
97e9282c-3183-4ca3-9209-91bfafd7c022	1
513445c7-363f-4dec-aabb-afd4463bcf68	1
c119f99e-d1fe-4819-a6e3-1eb863c41a9a	1
0cbca927-93d4-4007-b5fa-9d67202e5d94	1
913e28b6-c368-4571-8728-aecd753d3746	1
6838dc61-455c-4c22-be3b-1d17837d2f7a	1
a4df49cd-b81f-4ef5-8f27-3a560fd41c9f	1
55410c5f-cf37-4630-a4df-f14a6c6e148b	1
82751960-3ad1-47e3-a203-49034f49c667	1
759a6dd8-3fe4-414d-8e90-d6198b2094a6	2
47212844-5638-4720-925d-4c55e1ae62b9	1
b8ad427f-2550-4a15-9f8b-3fb23ae07682	1
14a6b731-e878-4fd2-96d8-0e2294c0d3b1	1
41b4349d-ee54-49c6-97f6-9eb8554f9c6d	1
f46c68dd-6f4b-40e0-95ae-139345334424	1
2238fb13-924d-4152-8cbd-0967ba359475	1
2d593e00-394d-4d24-b30c-51a407c51904	1
91dd48c8-27c1-4c0f-a88a-f4f5c8e6f0d0	1
7b6ec023-ffc2-41c4-a8f7-ca32cf4774d0	1
83a7d2e3-a58f-4e41-b3e9-f467eac5b6b6	1
63658a2d-c249-40f7-a728-398279022fdb	1
f49cd67a-4e51-45aa-9bba-e71d8b82e4e8	1
c2680c35-9a93-40af-b3d1-2aacc450224d	1
83bdcfb8-197e-49e8-9dc4-6a410d4c0eee	1
2e766616-0f48-45ba-9efc-29cf3cf1af45	1
5e61e1e1-603b-41ac-bc0c-17626c5a752a	1
58416bba-380f-4f89-9fd5-18a3c0c18b17	1
a0022668-d963-4a48-a3da-3b7cc5cc9cc1	1
1389f4d2-82ae-4d1c-930e-491bca9c284e	1
99258324-b72e-4c07-804a-ee229f8a1227	1
a4a902cc-a9b7-4d6d-8f80-029d2c5c3259	1
a4a98601-ce31-44f6-9dbe-63794e1fb816	1
e95c2f4b-adf0-4f24-bc04-e5bc4cdb0ff5	1
ad01955b-9891-409f-9744-0de48452f960	1
d3f7fa63-b2ae-48e4-8899-1f6cb556be75	1
6813a257-f19c-4512-a06d-058ed01f4e28	2
dc8ee6fa-3bfb-41cb-9231-09cf5255045b	1
5ced2773-ee0b-4c88-8cf6-532d37494469	1
72aa83f4-d794-4fda-a3ef-84d8b656f72c	1
88f780e1-ed25-4326-bca3-b9b2e84ccd2a	1
d3a222e1-83cd-451d-b04b-f32cb74bf40d	1
28e42eb9-074b-4238-a8ae-a9c1592c4ece	1
cd15d51f-817d-4856-b9e0-c7c0111783bb	1
447d60ab-52bd-438f-b813-4c85a9b4dcb4	1
62857aca-9835-4a92-b664-4f5458a97346	1
3f88c7ab-aac1-42d6-80f4-b8fd3d6b9d0b	1
fbc29bb1-3a6e-474a-b136-fa5fb2cd1c7e	1
2a64e80d-eef7-4f0f-99ba-4d0064b55705	1
71e03bac-f7eb-48d0-869a-986f29d2a753	1
252f4743-04cc-4f5a-89a7-4a3273935310	2
05937adb-55df-4903-8b39-6825494a5a60	1
378d004d-6d18-48e7-bae4-f2490d8de820	1
0b407482-eea2-4803-a1f2-37edc738c2e8	1
d6c75540-9670-47d0-9808-03a4c82259b0	1
be1a2be6-57c0-4fb9-acb0-f3ad8decc406	1
e4b50fd6-4fc7-47ee-83ff-ca5a0da71dde	1
7620ae24-4f7d-4431-9403-25a88ac73c94	1
076a7915-3d76-43af-bfd2-821af5d85af2	1
1370d76e-f2fc-4a19-a76b-94e8cbe85644	1
7c24a423-da87-4685-8ab3-fefda6a3ecc2	1
fa2f6ac9-e419-4399-b8b9-8b3a80467de6	1
ed8921cd-9ffc-42c4-b2d0-709050dd73d4	1
50e345a2-9635-43a2-81e6-74dd0c3f80d5	1
74fc963e-c8d0-4b61-bb35-647998f9d326	1
c5e8d9e4-061d-4f70-9591-23121d2f01b4	2
e43edbe1-9625-4331-905f-2f538c82c3fc	1
1514e22a-e58e-4f8d-90bb-fbaba934d7e3	1
5a648951-e6fc-4211-bdfd-9fb9b2bf3bca	1
0dc71b69-035e-40cf-b6f3-08a36c695936	1
96f847da-155c-44d2-8dfa-98877e5ab5b3	1
227cc8c1-5b8a-45c5-866f-5579f055ec5c	1
dd62c24f-2409-449b-9d2a-f6c46e7bc4f3	1
ede1c331-ba3e-4905-acc3-218cc7394b8c	1
29f6c592-b84b-43d5-b17f-bb0ee216ca65	1
34f96c8e-3cea-4046-be88-7b0e0cb605aa	1
adfc435a-9127-4946-9ecc-0afbba527352	1
23e8bf36-c90f-4db0-a8cb-450eac50e1f2	1
b6e89f89-e7a9-40c4-b472-7941e19d3ea6	1
c4a07c36-daa0-4712-9878-883b053a479e	1
8676440b-b65b-4713-b098-649aa8fbd465	1
d5b36bea-c8fd-4865-9738-b276f349df18	1
5ca4decb-7564-4a14-a6e3-f16e047320f0	1
35de10df-61e7-4e90-a03f-cbdb9825bdcb	1
c1deede6-5013-437a-b1e0-1740e2cb7ce2	1
bdb3222f-2a8b-4c0b-adaa-99afd12c0ba2	1
81cf2b28-d19d-458b-9e96-b36a5c3a0932	1
fa2dc7ac-2ce7-4e50-be62-0aea9c968a8b	1
41c535be-8c9b-4642-868b-b2f17b717d05	1
d677d67a-218d-49c1-bc3a-9cd24a6101c4	3
54e1318c-83bb-4be2-820a-ffb268b89532	1
ddacbd56-5595-408d-9f24-d794f644dd36	1
89b0f9b7-6df4-4c33-9039-73e9d9278695	1
260afacc-faab-4b79-863f-c7d14acfc492	1
abb39b0d-02f1-4031-8cb5-4806f26ce2f4	1
e8d52399-5487-45a0-a8d1-297155c7789a	1
eefd09cc-b98b-4315-a0ba-38a0ba9dfb36	1
5f2649af-7420-438a-b538-de26c8a38815	1
75802d85-68e5-484c-8ce3-75c1d028539b	1
2beb4884-c669-4532-b116-647e45cc2e61	1
77ef79e4-28a3-4d81-bb38-21b60d7df04b	1
e79158ee-d61e-4cbf-ab68-a9f05a191a95	1
f27e39fa-d1ec-491d-a2ea-25f68ec5b2ad	1
9406fe76-0563-4a9a-beda-25c34fe2a89f	1
2fd5e77c-36d7-481b-9f9c-ca6470626b8f	1
15c64dba-b6a4-4f45-94e5-f27a8a81043b	1
05195c3d-f35c-48a4-9668-f897c356b6d9	1
67190c41-0c3d-438c-807b-c3095d0ec95a	1
2df1927f-65aa-4886-9a01-8233d325aff7	1
9ecaa96b-2702-425c-9b90-b361782530cf	2
b03b6aa2-84f7-4947-af65-2f833ba3497b	2
db5e88fd-7fdf-4b93-bca3-dc3665b545c8	2
e2943f7b-4e7e-4442-a0ce-3242bd1bcdf6	1
6bf5463a-5dec-4cd1-b456-40d6cfe68fd7	1
66eeb221-7647-4f32-9f8d-246c6ee3b05d	1
7cfa6548-214b-4e58-a668-3c512aec95d2	2
07f5bbb3-a6bf-41f8-89db-bda700fc825e	1
f2398f8f-8505-4396-bec4-9b796fbd2dba	1
092c9253-072d-403e-8aad-a99126d3fbe9	1
8d32a109-0f86-4c7a-87e5-e4eddb0e716f	1
6bc3d1f2-bd2c-41bc-8fe7-753e899a53ed	1
ae98e915-cd51-4c9f-876a-9068cc3c71f5	1
9aae01c6-90f3-4ea6-ac19-7cd17466f7a2	1
180258cc-8b08-4bca-b07a-f8b1aedd40ea	1
d984d49c-3350-4831-a5d0-96134e81c7c7	1
3659a82b-8994-463e-b19e-238d60e261f0	1
95d04d09-9c65-40ba-a2f5-55fbbb87d7bd	1
cc9f0b01-eae6-4a58-8ce4-fd4456bb9d7e	1
dd2daa69-9ab0-4ec9-badc-89dbaef56d22	3
08b5e7a8-528f-4621-b5fe-3b67bd3792ec	1
e8b1809f-ecbc-4f29-b6e1-9294b4b1f3c6	1
20748f09-8a0f-4661-bdc2-f661a02d9f33	1
34a6efc4-0145-441d-a876-2d96e76f0a0a	1
9a4c05d3-094b-4c12-9395-ddf0f9f8d34d	1
50b6b9ca-ed81-4958-ac43-5bcb279385f0	1
46852479-3d23-428a-88a3-554f575961ac	6
aa7b7176-6717-40d8-a50a-1214f97fd67e	1
c8cf4e89-6f1d-455a-a0a5-822ef4376a82	1
175629e8-9a47-4e3b-9523-3aa47ca3f413	1
4032dc63-9bcc-4dcf-b1ad-4a3e73b2ce7f	1
53da78a8-22b2-4947-8a31-aef45f37a1f1	1
142b3945-d865-405e-866d-2b5213c81fe1	1
477e1291-8453-4405-a733-ee2469415c62	2
d00ea601-c49a-41c8-9729-8931753aaa8e	1
9f2f91a1-4ba3-4329-bd01-fe26357b1fc2	1
0fc932d3-e180-4409-a78d-772b8589feac	1
28ae9db4-b8e1-4d34-9ce0-08626b43e476	1
2a060500-0867-47fd-9f74-88decb81ed4a	1
417ace44-a98f-4ce6-adfb-58bd343c91e6	1
b2c560a2-766c-4a39-8b2e-3f7da63b1eed	1
480961ba-1ca5-4ea0-a24b-837110a8184a	1
f0e153ee-f6c4-403d-b076-ca5b0b1995a7	1
4be275cc-a946-4e5e-a4b0-8527c4cc389d	1
bbc77df2-fe18-4c5c-aea0-192fba6ad79a	1
15dd9cc6-21fb-4e1d-aa25-127e444bf071	1
80d882ac-b85e-4304-91a7-960e14eaed7e	1
b8b4fe3f-d500-4dcb-a938-853cb2aeb5f6	1
2b6419f5-a980-459e-8157-b13b55471a80	1
358276dc-ab52-452e-95bf-f65340b970f4	1
30721000-cd97-4533-a6d9-4929a8e0dfd1	1
83566d18-79bb-42e6-8f9c-d917157885f9	1
69ca9f8f-f207-461a-99f3-cf1fb735f595	1
9025fc08-27cc-467b-96ae-76cb952014b0	1
ac42d806-b7fc-4d9c-a1c1-b4dce3dedeef	1
f4ae47c5-7519-431d-8c47-6e5ded19e71f	1
84f1295a-1613-43b1-a2ad-ff18c0b979bb	3
636d4bbc-5c6e-4c89-beba-5b30d2fbfb0d	1
1091151a-f0fd-4b61-9092-883a588d3c9d	1
679164cf-eed6-4b57-8e41-05297611755e	1
f5e3c33f-41eb-4e0c-9ec7-572f5d6724b5	2
2f1f6677-e1d4-44de-9fb4-49c22062c409	1
6b6892b5-fce7-415c-924f-2684f713e80d	1
857ae4d1-456d-4ab2-9c75-baca371a8d39	1
78e07f33-3819-4c76-aa5e-06f54f79c522	2
3060093e-9ce7-483c-baa5-9051c46a8400	1
d15de7e1-e822-4a4c-a05d-0215cc7606bb	1
0cd12a1a-e186-44da-ab2e-d7aeba7285aa	1
9423447a-cccd-4e19-95a4-ae73d7d6f0cb	1
bfb33bc3-ef1d-498d-938a-201a0808a8e7	1
f2d62420-c6ae-40e8-8baa-07435fedd3fa	1
7bed2901-6836-473f-a52f-8fbf9924fa64	1
5e80357b-831d-462b-8bc5-975a7b68e8d2	1
79d97296-45a4-4a80-b3fb-a8720e427820	1
c5ccd46a-0c6a-4c6f-b997-4611d0a5eb6b	1
ce41e4a8-4fb7-4574-b1f5-553175cb2a83	1
4b04b612-dfe8-41bb-a2da-c8d83891a389	1
f4069d3d-88a4-41fb-9d12-b3baf1732995	1
4cc67954-b047-4495-a34b-fb0458a046dd	1
56b5db1a-7653-42c6-83b3-48e732388cfd	1
eba027a0-dc8f-45b2-a9c0-bf25c4ffa56f	1
c047bb83-8226-4a98-a29b-b43fa4b7e11d	2
25551436-fc72-428e-97d4-6400ad87143a	2
6bed0081-c01d-4a82-b1d1-457242786eab	1
92f686ad-2472-4eba-b1b6-da4ab5ce57b9	1
95f476e8-474b-4171-b279-ef67e579d2ce	1
5e678d0c-add0-43a3-b5d6-7ff5e4e5269f	1
6e76ad84-edb9-4bee-ad31-9b79d0d4775d	1
7f844f87-0cb1-4878-92b1-375b911eb70d	1
fbee4756-dcf1-4a70-8e96-e25421499c01	1
877bbd71-a106-493e-882a-0587151d581c	1
1fa42150-b412-4195-910e-7200de4bb12b	1
4119f397-4ce6-45ee-b32e-4a0231c54472	1
b3758e78-31da-4cee-bb48-57787f3a3805	3
737b0049-42f7-4e2e-8f57-449b6b8ad7ab	1
b2026a19-5eef-47a1-8bae-33a574941c7a	1
595d3ad1-1b6e-4fd5-9766-0f179260ba6c	2
4b8825a2-ca79-4a87-9717-f0d8df7254ac	1
92c541a9-31f5-4aec-984a-2d07773edfbc	1
312710ad-e005-4a60-8e87-b371beae75e3	1
a6f38778-a975-407d-b540-2cbecdb8f071	1
4853f7f4-cc63-4f10-a0bb-f966995c6216	1
8b127a82-78d3-4837-a20a-36aa29c9ef8d	1
5e631932-7de2-41d4-b895-c486392fe957	7
28e9abb7-b275-4d80-9ea8-1a439ecad0f9	1
2107f894-75c6-4b24-805e-dec0f6dec68c	2
5739e29e-be45-45d7-9a6f-86273e4e6d90	1
341215b6-3ee6-4592-baf6-90887cba96fb	2
b79da276-cb8c-4e9f-aa34-5b41ba854cc5	1
ea4b588d-c852-4883-9404-1d3bdf749ec2	1
30b36115-e0b9-48d3-8700-1b6766a0e7a4	1
2906bac9-492e-4605-867b-6daab5f9c44f	1
7fc03574-6832-493b-94b3-4b9771537d4c	1
79735e99-866f-42d2-8795-6d94c8581bcc	1
cecd3cb1-14a2-4b68-9e9c-0c0ad4e12e82	1
ade75535-f2b1-44a9-865b-73a551d9955a	1
dbd914a9-fd3e-4a44-baa6-14a616c6c9f7	1
8ffc083c-0be0-4195-bf67-27137fab349c	1
0f0bfac2-afe1-4526-9a59-559ca5202dc1	2
f87fc404-2b6b-4402-a947-0979f5d8dbd1	1
3c2dba9b-7479-498a-95bd-960fa994377c	1
4d3a482a-7bd9-437e-b305-e664730f1fc3	1
cbe5112b-7e6f-4065-8db8-4e695a76ae24	1
b54e8ed5-ecb3-4503-9dbd-1902d9a86f9a	1
4466ffec-0c79-49f5-836d-ba0cee85e5af	1
2857a930-2be0-402d-b6a2-fec90ebc3e34	2
51410bad-f1f1-4c9c-9dc5-38d70b5e7e15	1
14be0545-dd04-42a9-a519-22559efbccee	1
e859f267-4ba2-4a28-8e5a-4d7e20d3ff63	1
4fa3f8c9-3126-42aa-bdc5-dc29405f52cb	1
325e6fc5-1d6d-4be2-8114-826d3dd6e8e8	1
8c4813a1-6390-46bd-8534-f70a50574cd9	1
0971fc53-5043-48ae-b302-c23734b09163	2
40160bbf-9a09-4825-bb51-0c48a3e05d23	1
3716d2b1-f27b-460a-83cd-7c207bec5df7	1
91e2a196-726c-4a27-9f36-74762909638a	1
eafa06cc-6237-4b8b-be69-dcd25400034c	1
c74ab8f3-7fa3-4603-8958-2006446b2324	1
0865731e-73ba-4e9f-ba60-38a342acc536	1
75795260-c15d-4191-a8fb-be5aad17035a	3
26553c1c-fec2-4de3-877c-64108eddf794	1
31367ccd-abbb-45b7-9350-38ccc1f48e82	1
4e0b3f37-6707-41e6-84db-4fa5e56a0ea1	1
bd05d6eb-0091-4da0-a58d-43f5435e96b2	2
6fa406f6-3694-4c13-a328-da8bb985d8d3	1
92eb1059-56b8-4bc8-b0da-d842120f5e8d	2
e20c890f-c968-493b-918c-299a007cbaab	1
00b9a393-c086-4dfe-b302-6670e06c97c3	1
81317151-448f-4f57-bd6f-663868c620ef	1
26fd081e-3d1b-4428-9ab4-f71a06df3cf4	1
45a881dc-4689-4bc5-838c-2f8e4efae12b	1
c7982769-e143-47f9-b303-9f0bd14fe6d3	1
2cc6cc5d-733f-4e69-84cf-42eb02fe48e9	1
ce90f66a-3d04-4564-9382-ffa4019ce5ae	1
ac00703e-687f-481e-8b41-75d71e8c0557	1
65c47ed6-da5e-49fd-8f82-2b655e3ea7a8	2
f0bc60f6-79e9-4eda-ae0b-299c93d5dbc0	1
c40ad08b-ec5a-4e61-8c9e-351bc4bebcca	2
8bb83ea6-a537-4888-81ec-87df8b792209	1
375f0a2d-e0ae-42d7-a509-27ef530fba29	1
6d7fd899-5122-4601-99e9-3eba9a37add7	1
9d3665e8-a42d-4d12-868a-69b54ae4a752	1
a19cefde-fc62-4e63-82ee-3f8233ab176d	1
5096c873-fb07-4171-90fc-e3b1f1c31be7	1
6a026d59-757d-4e1f-a977-e366a5ae4838	1
ef5a1bb5-6ba9-4a07-a275-19543c12c0e6	2
6abc175c-857a-4e26-a524-12712b554012	1
af3232de-793c-4b07-b3b7-dd520f9d791c	1
178e660c-8848-495c-95d4-962aafbe9509	1
15017e48-7c68-4238-bc01-030164ef4820	1
4b0274ea-10bf-4333-9ed0-3b26a09c7fb4	1
d554b6ab-d183-422a-a81e-6d8d66d186f7	1
281aa651-9af8-4881-bfc6-8d3cace95e78	2
9976320a-cd2c-422c-9e82-4b989a66e47d	1
2fb5b1e1-ffe8-42c2-9b92-2beb00631ccf	1
b45a3f83-8155-40f5-828a-bab359332f99	1
d17c6367-7e11-4a50-ab99-33a6ea9ad755	1
456f7c88-8a36-4255-9fe6-1922b5f54b3c	1
8190b47a-3f8c-4428-a1a1-cb692e47c48a	1
